Apparent Power VA

entity_id,state,last_changed
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:31:25.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:31:31.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:31:45.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:31:59.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:32:05.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:32:17.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:32:27.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:32:33.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:32:47.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:32:55.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:33:03.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:33:11.724Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:33:17.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:33:25.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:33:41.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:33:47.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:33:53.724Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:33:59.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:34:05.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:34:13.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:34:19.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:34:27.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:34:33.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:34:39.524Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:34:47.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:34:53.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:34:59.524Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:35:05.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:35:19.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:35:27.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:35:35.560Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:35:43.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:36:11.524Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:36:17.524Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:36:29.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:36:35.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:36:43.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:36:49.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:37:09.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:37:17.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:37:27.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:37:37.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:37:45.761Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:37:51.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:38:05.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:38:13.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:38:19.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:38:25.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:38:35.734Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:38:41.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:38:47.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:38:53.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:38:59.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:39:07.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:39:13.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:39:19.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:39:37.534Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:39:45.739Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:39:55.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:40:01.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:40:13.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:40:21.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:40:33.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:40:39.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:40:49.938Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:41:01.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:41:15.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:41:21.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:41:27.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:41:33.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:41:41.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:41:47.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:41:59.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:42:05.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:42:11.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:42:17.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:42:27.732Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:42:35.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:42:47.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:42:53.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:42:59.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:43:07.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:43:17.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:43:23.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:43:29.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:43:35.734Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:43:41.735Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:43:47.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:44:05.733Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:44:15.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:44:23.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:44:29.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:44:35.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:44:41.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:44:53.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:44:59.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:45:07.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:45:13.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:45:19.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:45:27.738Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:45:45.565Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:45:51.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:46:01.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:46:07.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:46:13.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:46:19.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:46:35.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:46:47.564Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:47:01.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:47:07.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:47:23.734Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:47:29.936Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:47:35.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:47:41.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:47:53.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:47:59.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:48:05.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:48:11.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:48:19.532Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:48:25.531Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:48:33.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:48:39.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:48:53.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:48:59.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:49:11.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:49:17.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:49:31.735Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:49:39.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:49:49.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:49:55.736Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:50:15.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:50:23.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:50:33.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:50:39.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:50:47.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:50:55.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:51:07.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:51:13.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:51:31.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:51:37.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:51:49.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:51:57.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:52:05.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:52:11.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T07:52:17.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:52:23.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:52:29.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:52:35.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:52:41.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:52:47.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:52:57.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:53:03.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:53:19.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:53:25.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:53:31.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:53:37.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:53:43.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:53:49.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:53:57.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:54:05.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:54:15.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:54:21.533Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:54:27.535Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:54:33.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:54:47.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:54:53.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:55:05.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:55:11.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:55:17.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:55:25.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:55:37.937Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:55:45.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:56:01.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:56:07.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:56:29.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:56:39.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:56:51.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:56:59.560Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:57:25.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:57:33.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:57:45.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:57:51.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T07:58:17.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:58:23.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:58:39.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:58:45.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T07:58:55.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:59:01.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:59:07.933Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:59:13.735Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:59:29.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:59:35.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T07:59:41.732Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T07:59:49.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:00:03.531Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:00:09.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:00:15.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:00:23.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:00:33.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:00:41.725Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:00:51.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:00:57.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:01:05.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:01:11.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:01:17.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:01:23.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:01:37.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:01:45.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:02:05.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:02:13.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:02:19.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:02:25.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:02:33.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:02:39.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:02:45.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:02:51.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:03:01.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:03:07.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:03:19.731Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:03:27.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:03:33.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:03:41.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:03:53.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:03:59.532Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:04:05.564Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:04:11.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:04:21.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:04:27.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:04:47.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:04:55.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:05:15.733Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:05:21.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:05:42.774Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:05:51.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:05:57.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:06:03.532Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:06:17.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:06:23.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:06:29.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:06:35.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:06:49.731Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:06:55.528Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:07:11.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:07:17.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:07:25.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:07:33.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:07:47.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:07:53.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:08:01.531Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:08:07.564Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:08:13.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:08:19.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:08:25.531Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:08:31.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:08:41.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:08:47.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:09:15.736Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:09:23.934Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T08:09:31.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:09:37.532Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T08:09:53.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:09:59.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:10:05.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:10:11.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:10:21.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:10:29.525Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:10:37.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:10:43.935Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:10:49.534Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:10:55.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:11:03.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:11:09.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:11:17.530Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:11:23.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:11:31.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:11:37.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:11:43.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:11:49.532Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:11:57.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:12:07.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:12:25.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:12:31.727Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:12:41.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:12:49.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:13:07.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:13:17.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:13:23.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:13:29.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T08:13:45.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:13:53.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:14:03.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:14:09.527Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:14:23.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:14:29.728Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:14:39.733Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:14:45.533Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:15:07.533Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:15:15.529Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:15:21.726Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:15:29.729Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:15:37.730Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T08:15:47.526Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T08:15:55.528Z
